City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
79,hobyo,5.3505,48.5268,25.59,79,89,7.34,SO,1707362788
80,yanchep,-31.55,115.6833,37.23,20,0,2.82,AU,1707362788
81,uturoa,-16.7333,-151.4333,28.48,84,77,11.94,PF,1707362788
82,santana,-0.0583,-51.1817,27.1,89,0,2.57,BR,1707362760
83,sao vicente,-23.9631,-46.3919,27.1,26,11,1.08,BR,1707362788
84,tiquipaya,-17.3382,-66.2189,18.4,49,75,3.09,BO,1707362788
85,thompson,55.7435,-97.8558,-14.91,85,100,2.06,CA,1707362789
86,gowurdak,37.8124,66.0466,9.76,34,95,2.78,TM,1707362789
87,el porvenir,13.7617,-87.3458,21.63,38,6,3.15,HN,1707362789
88,lerwick,60.1545,-1.1494,1.0,58,53,7.33,GB,1707362789
89,fort mcmurray,56.7268,-111.381,-7.23,86,100,0.51,CA,1707362789
90,bilibino,68.0546,166.4372,-34.75,100,98,0.38,RU,1707362790
91,punta arenas,-53.15,-70.9167,9.06,66,0,13.38,CL,1707362790
92,coquimbo,-29.9533,-71.3436,18.85,88,100,2.06,CL,1707362597
93,yuzhno-kurilsk,44.0306,145.8556,-6.46,70,100,4.34,RU,1707362790
94,bethel,41.3712,-73.414,2.46,66,0,1.54,US,1707362790
95,avarua,-21.2078,-159.775,28.03,74,20,7.72,CK,1707362790
96,pickering,43.9001,-79.1329,1.21,94,100,1.03,CA,1707362561
97,college,64.8569,-147.8028,-15.86,74,40,1.54,US,1707362791
98,longyearbyen,78.2186,15.6401,-8.09,73,40,5.66,SJ,1707362791
99,adrar,20.5022,-10.0711,16.88,14,15,4.73,MR,1707362791
100,juneau,58.3019,-134.4197,-3.83,95,20,0.0,US,1707362791
101,mount isa,-20.7333,139.5,30.87,45,100,3.6,AU,1707362791
102,isafjordur,66.0755,-23.124,-8.14,73,1,1.63,IS,1707362791
103,puerto natales,-51.7236,-72.4875,8.07,83,78,5.94,CL,1707362792
104,sitka,57.0531,-135.33,1.94,75,40,2.06,US,1707362792
105,cidade velha,14.9167,-23.6167,23.26,46,0,6.69,CV,1707362792
106,vilyuysk,63.7553,121.6247,-35.56,99,74,1.34,RU,1707362792
107,puerto cabezas,14.0351,-83.3888,21.85,83,26,4.17,NI,1707362792
108,namdrik,5.5994,168.1028,27.98,73,78,9.5,MH,1707362792
109,kavieng,-2.5744,150.7967,26.63,87,100,12.98,PG,1707362793
110,champerico,14.3,-91.9167,26.41,64,99,1.39,GT,1707362793
111,lompoc,34.6391,-120.4579,10.99,76,100,8.75,US,1707362642
112,port alfred,-33.5906,26.891,16.21,90,7,1.34,ZA,1707362793
113,port angeles,48.1181,-123.4307,7.89,78,100,1.54,US,1707362793
114,loreto,22.2667,-101.9667,16.12,15,100,2.67,MX,1707362793
115,wellington,-41.2866,174.7756,22.81,64,20,6.17,NZ,1707362794
116,gao,16.6362,1.637,15.74,18,7,5.13,ML,1707362794
117,ribas do rio pardo,-20.4431,-53.7592,22.52,93,100,1.61,BR,1707362794
118,kapuskasing,49.4169,-82.4331,1.0,93,100,1.54,CA,1707362794
119,nouadhibou,20.931,-17.0347,20.99,43,86,5.14,MR,1707362794
120,north battleford,52.7834,-108.2847,-5.33,93,100,2.57,CA,1707362795
121,tara,56.8944,74.371,-9.91,94,46,4.08,RU,1707362795
122,kruisfontein,-34.0033,24.7314,18.27,78,4,3.83,ZA,1707362795
123,georgetown,5.4112,100.3354,30.96,69,20,4.12,MY,1707362795
124,boa vista,2.8197,-60.6733,28.99,61,20,2.57,BR,1707362703
125,ambon,-3.6954,128.1814,29.93,95,40,1.03,ID,1707362795
126,eibau,50.9833,14.6667,1.27,99,100,1.55,DE,1707362795
127,tyumentsevo,53.3224,81.498,-3.38,92,100,5.01,RU,1707362796
128,keren,15.7778,38.4581,16.14,75,60,1.51,ER,1707362796
129,valparaiso,-33.0393,-71.6273,21.38,72,100,2.06,CL,1707362518
130,damulog,7.4836,124.9431,28.81,69,78,0.35,PH,1707362796
131,namibe,-15.1961,12.1522,25.16,77,99,3.78,AO,1707362797
132,howrah,22.5892,88.3103,20.0,56,2,2.57,IN,1707362797
133,stanley,54.868,-1.6985,-1.79,95,0,0.0,GB,1707362797
134,bikenibeu village,1.3673,173.1241,30.98,74,75,6.17,KI,1707362797
135,acapulco de juarez,16.8634,-99.8901,25.9,78,0,2.06,MX,1707362797
136,calabazar de sagua,22.6447,-79.8961,18.26,94,75,1.03,CU,1707362797
137,chegdomyn,51.1167,133.0167,-17.64,87,99,0.77,RU,1707362797
138,hadibu,12.65,54.0333,24.98,69,100,5.4,YE,1707362798
139,shillington,40.3079,-75.9655,3.8,75,0,0.0,US,1707362690
140,narvik,68.4384,17.4272,-12.33,79,100,4.08,NO,1707362798
141,taro,-8.3862,115.28,26.03,57,22,0.96,ID,1707362798
142,atafu village,-8.5421,-172.5159,28.4,79,100,8.48,TK,1707362798
143,cuito,-12.3833,16.9333,15.01,92,100,1.19,AO,1707362799
144,deqen,29.9618,90.7188,0.88,12,0,3.2,CN,1707362552
145,corner brook,48.9667,-57.9484,-10.91,99,83,1.1,CA,1707362799
146,kapa'a,22.0752,-159.319,26.99,72,100,6.69,US,1707362799
147,caninde,-4.3589,-39.3117,24.13,87,69,0.95,BR,1707362799
148,dzhankoy,45.7167,34.4,7.2,88,41,5.7,UA,1707362799
149,aripuana,-9.1667,-60.6333,24.16,88,93,0.55,BR,1707362800
150,box elder,41.5005,-112.8764,1.81,75,81,0.56,US,1707362800
151,nova vicosa,-17.8919,-39.3719,25.7,87,100,2.7,BR,1707362800
152,kingston,17.997,-76.7936,23.53,64,20,6.69,JM,1707362004
153,petropavlovsk-kamchatsky,53.0452,158.6483,-6.67,80,75,2.0,RU,1707362800
154,tsetserleg,47.475,101.4542,-14.92,69,5,2.1,MN,1707362800
155,sandnessjoen,66.0217,12.6316,-6.71,57,97,3.49,NO,1707362801
156,tsiombe,-25.3,45.4833,21.71,87,1,0.84,MG,1707362801
157,mhamid,29.82,-5.72,12.51,25,87,1.35,MA,1707362801
158,barcelos,41.5388,-8.6151,16.08,84,100,8.05,PT,1707362801
159,wailua homesteads,22.0669,-159.378,26.24,73,100,6.69,US,1707362801
